DEM_AGE_LONG,DEM_AGE_SHORT,DEM_GENDER,DEM_REGION,DEM_EDUCATION_LONG,DEM_EDUCATION_SHORT,DEM_MARITALSTATUS_LONG,DEM_MARITALSTATUS_SHORT,DEM_HOUSEHOLDSIZE,DEM_FAMILYINCOME_LONG,DEM_FAMILYINCOME_SHORT,DEM_EMPLOYMENT,DEM_ETHNICITY_LONG,DEM_ETHNICITY_SHORT,IDNUM,RANDOMSPLIT,Q01_ATAHC,Q01_ATWT,Q01_AOSS,Q01_CS,Q01_E,Q01_ESBPAY,Q01_GMIFP,Q01_HAJ,Q01_HHI,Q01_HQ,Q01_I,Q01_KAH,Q01_NOFHFAE,Q01_PHP,Q01_PRS,Q01_PESACAOW,Q01_RE,Q01_SM,Q01_ST,Q01_WAPL,Q01A,Q02,Q03,Q04,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q7_TOPPRIORITIES,Q08_1,Q08_2,Q08_3,Q08_4,Q09_1,Q09_2,Q09_3,Q09_4,Q09_5,Q10,Q11A,Q11B,Q12,Q13A,Q13B,Q14_1,Q14_2,Q14_3,Q14_4,Q15A_ATGE,Q15A_AHC,Q15A_AHI,Q15A_CE,Q15A_D,Q15A_ER,Q15A_GBM,Q15A_HITH,Q15A_L,Q15A_PCB,Q15A_TBSTLI,Q15A_OTH,Q15B_1,Q15B_2,Q15B_3,Q15B_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17_ICTPI,Q17_ICRMO,Q17_MCMKM,Q17_TCHSA,Q17_IPALO,Q17_BAMOT,Q17_IIVIT,Q17_IAWOC,Q17_IETBA,Q17_MOTCH,Q17_IFHAT,Q17_MOTCC,Q17_MCCWT,Q17_MCHTR,Q17_MCWTT,Q17_IKMNW,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q22_1,Q22_2,Q23,Q24,Q25,Q26,Q27,Q28,Q28A,Q29A_1,Q29A_2,Q29A_3,Q29A_4,Q29A_5,Q29A_6,Q29A_7,Q29A_8,Q29B,Q30_1,Q30_2,Q30_3,Q30_4,Q31_1,Q31_2,Q32,Q33,Q33A,Q34,WEIGHT
59,2,1,2,10,3,1,1,2,11,3,1,1,1,1051,2,4,3,3,3,4,2,5,3,2,2,1,5,3,4,5,5,2,5,3,3,7,2,2,3,2,2,,,,,,0,4,5,4,4,3,5,5,5,5,1,,1,3,,4,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,5,3,3,3,68,-1,72,74,74,27,76,70,3,2,2,4,3,2,4,3,4,3,4,3,4,4,4,4,4,5,5,4,3,4,3,3,1,1,2,2,2,2,1,3,1,3,2,5,5,2,2,1,5,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,4,1,2,,2,0.6948593914
69,3,2,3,10,3,4,3,2,6,2,5,5,5,1052,1,3,4,3,3,3,3,4,3,3,4,3,5,4,5,2,4,4,5,4,4,7,2,2,2,3,3,,,,,,0,2,2,1,1,2,5,5,5,4,1,1,,2,4,,1,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,5,5,5,5,-1,77,-1,-1,-1,-1,-1,39,2,3,2,1,1,1,1,1,2,1,2,2,1,1,2,1,3,4,4,4,3,3,3,3,2,2,2,2,2,2,1,2,1,3,1,1,1,2,2,2,6,2,1,2,2,2,2,1,2,2,2,1,,0,0,1,0,4,4,3,1,2,2,0.9793852081
70,3,2,1,14,4,1,1,2,15,6,2,1,1,1053,2,5,4,4,4,4,4,5,3,4,4,4,4,4,5,3,4,4,5,5,4,9,2,2,2,2,2,,,,,,0,5,5,5,5,5,5,5,5,5,5,,1,1,,3,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,1,2,1,50,50,48,43,45,61,50,51,2,2,2,1,2,2,3,2,2,2,4,2,3,3,3,2,5,4,4,5,3,4,3,2,1,1,1,1,2,2,5,5,4,4,2,5,4,2,2,2,4,2,3,2,2,2,1,1,2,2,2,2,,0,0,1,0,4,4,4,2,,2,0.5709594056
39,1,1,2,8,1,1,1,2,10,3,1,1,1,1054,1,5,4,2,4,4,1,3,5,5,4,5,4,1,4,2,4,3,5,5,5,2,2,3,2,1,2,4,,,,,1,5,5,5,5,5,4,4,4,5,5,1,,1,4,,1,3,3,2,0,0,1,0,0,1,0,0,0,1,0,0,5,5,5,3,82,89,5,-1,-1,-1,31,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,2,1,1,1,2,2,1,2,2,,2,1,2,2,2,2,2,2,,0,0,1,0,3,3,2,2,,2,2.121144362
78,3,1,1,9,2,1,1,2,12,4,5,1,1,1055,1,5,3,4,4,3,5,5,3,5,3,4,4,3,5,4,4,4,5,5,3,11,1,1,2,2,2,1,2,,,,2,3,4,4,4,5,5,5,4,3,2,1,,3,4,,3,3,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,3,3,2,0,-1,-1,17,27,-1,-1,19,3,3,3,1,3,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,4,4,3,2,2,2,2,2,2,1,1,1,1,2,5,5,2,2,2,6,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,4,3,4,1,1,2,1.136276897
50,2,2,1,9,2,1,1,2,11,3,1,1,1,1056,2,5,4,1,4,3,1,5,3,5,5,3,4,1,5,1,5,2,5,5,4,10,2,1,1,2,2,2,3,,,,2,4,4,4,4,5,4,4,5,5,4,,1,3,,4,1,1,1,3,0,1,0,0,0,0,0,0,1,1,0,0,5,3,3,2,28,-1,-1,37,-1,-1,-1,69,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,,0,0,1,0,4,3,3,2,,2,1.157002431
29,1,1,4,12,4,1,1,4,14,5,2,6,5,1057,1,2,3,4,2,2,3,3,3,1,2,3,3,2,4,2,3,3,3,3,3,,2,2,2,2,2,,,,,,0,1,2,1,3,1,2,2,3,2,3,2,,2,3,,2,2,2,2,0,0,0,0,0,1,0,0,1,1,0,0,1,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,3,2,2,3,4,2,3,1,2,2,2,2,3,2,2,1,3,3,2,2,3,1,1,1,1,1,1,3,3,2,4,3,1,3,2,2,2,2,2,3,2,2,2,2,1,2,2,3,2,,0,0,1,0,1,2,4,1,2,2,2.298720094
67,3,1,3,12,4,1,1,2,14,5,1,1,1,1058,2,4,2,3,1,4,4,5,3,4,3,3,5,2,5,3,4,4,5,5,2,9,2,2,2,2,3,,,,,,0,2,2,4,2,3,5,4,4,4,1,,1,3,,2,2,2,3,2,0,0,1,0,0,0,0,1,0,1,0,0,4,1,2,3,71,49,66,66,40,33,50,49,3,3,2,1,2,2,2,3,3,3,4,3,3,3,2,2,4,4,4,4,4,4,3,2,1,1,2,2,1,2,2,4,3,2,2,5,3,1,2,2,5,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,,0,1,0,0,3,3,4,2,,2,0.4817381948
59,2,2,3,12,4,5,4,2,6,2,5,2,2,1059,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,3,5,5,5,12,1,1,2,1,2,4,1,2,,,3,5,5,5,5,5,5,5,4,5,5,1,,3,4,,3,3,3,3,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,1,10,3,6,100,8,0,4,99,1,1,1,1,3,1,4,1,3,1,2,1,1,1,1,1,3,4,5,3,4,4,5,4,1,1,2,2,2,2,5,1,2,5,3,5,5,2,2,2,5,2,1,1,1,2,1,1,1,2,2,3,,0,1,0,0,4,4,1,1,1,2,0.8000811101
57,2,2,2,11,3,3,2,1,10,3,1,1,1,1060,2,3,5,3,4,4,5,4,5,4,4,2,5,4,5,3,5,1,5,5,4,7,2,2,2,2,2,,,,,,0,4,4,4,4,4,4,5,4,4,2,,1,3,,2,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,3,2,3,2,51,45,53,46,44,48,46,54,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,3,3,3,3,4,3,3,3,1,1,2,2,2,2,4,3,3,3,3,5,5,2,2,2,5,2,1,2,1,3,3,3,3,3,3,3,,0,0,1,0,3,3,3,2,,2,0.4532196275
61,2,1,4,13,4,4,3,1,13,4,2,2,2,1061,2,4,2,4,3,4,3,4,3,4,4,3,4,3,5,4,4,4,5,5,4,7,2,2,1,2,1,5,3,,,,2,4,4,4,2,4,5,5,2,4,4,,1,3,,3,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,4,4,4,1,36,33,73,36,29,68,72,28,3,2,2,4,2,3,4,2,4,4,4,3,4,4,2,2,4,2,3,3,4,4,3,4,2,1,2,2,1,2,2,1,1,4,2,5,4,1,2,1,3,1,1,2,1,2,2,2,2,2,2,2,,1,0,0,0,3,3,1,2,,2,0.4081701077
41,1,2,1,7,1,1,1,6,4,2,1,1,1,1062,1,2,2,1,2,1,1,2,2,2,2,3,3,2,3,1,3,1,4,4,3,,2,2,2,2,2,,,,,,0,4,4,3,3,4,3,4,2,2,4,1,,3,4,,1,1,3,2,0,1,1,0,0,1,0,0,0,0,0,0,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,1,1,2,2,2,6,2,2,,2,2,2,2,2,2,2,2,1,0,0,1,0,2,2,1,2,,2,1.046834661
73,3,1,1,10,3,1,1,4,16,7,5,2,2,1063,2,4,3,4,1,2,4,4,1,5,4,4,4,3,4,2,4,4,5,4,4,7,1,2,2,1,2,4,1,,,,2,5,5,4,5,5,5,5,3,4,5,,1,3,,3,3,3,3,3,0,1,1,0,0,0,0,0,0,1,0,0,2,2,4,1,24,26,70,25,23,24,9,80,3,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,4,3,3,3,3,4,4,4,2,2,2,2,2,2,4,4,3,5,3,3,2,2,1,2,6,2,1,2,1,2,2,1,2,1,2,2,,0,1,0,0,1,1,4,2,,2,0.8699530062
46,1,2,2,12,4,5,4,1,13,4,1,1,1,1064,2,5,2,3,4,3,4,5,4,5,4,3,3,5,5,2,5,2,5,5,3,11,1,1,1,2,2,1,2,3,,,3,3,4,3,4,5,5,4,4,3,5,,1,2,,4,2,2,3,2,0,1,1,0,0,0,0,0,0,1,0,0,5,4,3,3,28,-1,-1,-1,-1,63,-1,-1,3,3,2,4,3,4,3,3,3,4,3,3,3,3,3,2,4,4,4,4,4,4,3,3,2,2,2,2,2,2,3,4,3,4,1,4,1,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,2,,2,0.4823317166
61,2,2,3,9,2,4,3,3,2,1,5,1,1,1065,1,5,2,3,5,4,5,5,5,5,3,5,5,2,5,1,5,2,5,5,2,3,1,1,2,2,2,1,1,,,,2,3,5,4,5,5,5,5,4,3,5,2,,3,4,,2,1,3,2,0,1,1,0,0,1,0,0,0,0,0,0,5,4,3,1,5,3,19,0,32,85,13,16,4,4,4,4,2,3,3,2,4,4,4,4,3,2,3,4,5,3,4,2,2,3,3,3,1,1,2,2,2,2,2,3,3,3,4,5,5,1,1,1,1,2,2,,2,2,2,2,1,2,2,2,,0,0,1,0,2,3,4,2,,2,0.7674098888
51,2,2,3,6,1,5,4,4,4,2,6,3,3,1066,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,,2,2,2,2,2,,,,,,0,4,4,4,4,4,4,4,4,4,4,2,,3,4,,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,0,3,3,3,3,37,29,32,30,33,35,31,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,5,2,1,2,1,2,6,2,1,2,2,2,2,2,1,2,2,2,,0,0,1,0,3,3,2,2,,2,1.073053391
48,1,2,4,5,1,1,1,5,11,3,3,3,3,1067,1,5,3,3,4,4,2,3,4,5,4,3,4,4,4,3,5,2,5,4,4,7,1,1,2,1,2,4,1,2,,,3,4,5,4,5,5,5,5,5,5,5,2,,1,3,,2,3,3,3,1,0,1,0,0,1,0,0,0,0,0,0,3,3,4,4,46,58,37,36,7,19,17,25,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,1,4,4,5,4,3,4,3,3,1,1,2,1,1,2,2,4,3,5,4,4,4,2,1,2,6,2,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,2,2,4,1,2,1,1.248502707
59,2,1,4,12,4,1,1,2,11,3,5,1,1,1068,2,5,2,5,4,5,5,4,5,5,5,5,5,5,5,3,5,4,5,5,5,7,1,1,2,1,1,1,2,4,5,,4,5,5,5,5,5,5,5,1,1,5,,2,3,,1,3,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,5,1,1,1,1,0,1,1,-1,-1,3,3,1,1,1,1,2,4,2,2,2,1,2,3,1,1,1,4,3,4,5,5,5,5,5,2,2,2,2,2,2,5,5,5,5,3,5,1,1,1,1,6,2,1,2,2,1,2,2,2,2,2,2,,0,0,1,0,4,2,4,1,2,1,0.5868356381
55,2,2,4,9,2,1,1,1,9,3,1,1,1,1069,1,2,2,2,2,3,1,4,3,3,2,3,2,2,3,1,3,2,3,3,2,,2,1,2,2,2,2,,,,,1,3,3,3,4,4,4,3,3,4,3,1,,3,4,,2,2,2,3,0,0,0,0,0,0,1,0,1,1,0,0,4,3,4,3,51,48,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.5922577027
59,2,2,2,9,2,1,1,2,14,5,1,1,1,1070,1,4,3,3,3,4,3,4,3,5,3,4,3,3,5,3,4,2,4,4,3,6,1,2,2,2,2,1,,,,,1,4,5,5,3,5,5,5,4,5,4,1,,3,4,,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,3,2,2,2,29,-1,65,65,27,73,66,77,3,2,2,1,2,2,2,2,3,3,2,3,2,2,2,1,4,3,3,4,4,3,3,3,2,2,2,2,2,2,1,1,1,3,2,3,1,2,1,2,6,2,3,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,3,1,2,,2,0.7294036838
48,1,1,4,12,4,5,4,1,16,7,1,1,1,1071,2,5,2,3,3,3,4,3,4,4,3,4,3,3,5,4,5,2,5,5,3,7,2,2,3,2,2,,,,,,0,5,5,5,3,4,5,5,4,5,2,,1,1,,4,2,3,3,2,0,1,0,0,1,0,0,0,0,1,0,0,4,2,3,3,63,18,80,-1,26,40,92,14,2,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,5,4,5,3,5,5,2,2,2,6,2,2,,2,2,1,2,3,2,2,3,,0,0,1,0,3,2,3,2,,2,0.3832074692
56,2,1,1,11,3,5,4,1,1,1,1,1,1,1072,2,1,5,4,5,1,3,3,5,5,5,5,3,5,5,3,5,3,5,1,5,9,1,1,1,3,1,3,5,1,1,,4,5,5,5,5,4,5,5,5,4,2,,1,3,,1,2,2,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,3,2,96,2,4,96,2,3,98,2,1,1,3,1,1,3,1,2,3,2,2,4,2,2,1,4,4,3,3,3,3,3,3,1,1,2,2,1,2,5,5,5,1,2,4,3,2,2,2,4,2,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,2,1,2,2,0.5918733301
70,3,1,3,10,3,1,1,2,8,3,5,1,1,1073,2,5,3,3,3,5,4,5,5,5,4,5,3,4,4,3,5,3,5,5,3,7,1,2,2,2,2,1,,,,,1,4,5,5,5,5,5,4,4,3,2,,1,1,,2,2,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,2,-1,63,70,50,32,36,-1,7,3,2,2,2,2,4,3,2,4,2,3,3,3,1,2,3,4,4,5,5,5,5,5,5,1,1,2,2,2,2,3,4,4,3,2,5,5,2,2,2,6,2,1,2,2,1,1,1,3,2,2,2,,0,1,0,0,3,3,4,1,2,2,0.722469688
19,1,1,4,10,3,5,4,5,9,3,2,3,3,1074,1,4,3,4,4,5,4,4,5,5,4,5,5,5,5,4,5,4,5,4,4,12,1,1,1,1,1,4,1,2,5,3,5,4,4,4,4,4,4,4,2,2,4,1,,1,1,,2,2,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,2,2,2,50,50,65,-1,-1,35,69,35,2,2,2,1,2,1,4,2,2,1,2,2,1,3,1,1,2,2,4,4,4,4,2,2,2,2,2,2,2,2,5,5,5,5,2,2,2,2,2,2,6,2,2,,2,2,2,2,1,2,2,2,,0,0,1,0,4,4,2,2,,1,2.302482602
57,2,2,3,11,3,1,1,3,14,5,1,1,1,1075,2,5,1,3,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,1,2,2,2,2,2,,,,,,0,5,5,5,5,5,5,5,5,4,3,,1,3,,4,2,2,1,2,0,0,1,0,0,1,0,0,0,1,0,0,3,2,2,1,46,43,0,57,33,13,57,100,2,2,3,2,2,1,1,2,3,2,4,2,1,1,1,1,3,3,3,3,3,3,3,3,1,2,2,2,2,2,3,3,3,3,2,5,5,2,1,2,6,1,1,2,1,2,2,2,2,2,2,2,,1,0,0,0,4,4,4,2,,2,0.8077253744
39,1,2,2,9,2,1,1,2,14,5,1,1,1,1076,2,5,2,3,1,5,4,5,3,5,3,3,5,4,5,1,5,4,5,5,5,11,2,2,2,1,2,4,,,,,1,3,3,3,4,4,5,5,5,2,4,,1,3,,4,1,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,2,2,5,2,19,84,100,-1,0,70,17,49,2,2,1,1,1,1,1,1,4,1,2,2,3,2,1,1,3,4,3,4,4,4,4,4,2,2,2,2,2,2,5,5,3,4,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,1,1,2,0.9949898605
69,3,2,4,12,4,1,1,2,12,4,5,3,3,1077,2,5,2,5,5,5,2,5,4,5,3,3,5,3,5,3,5,3,5,5,3,11,1,3,3,2,2,1,,,,,1,2,3,3,1,2,5,4,5,4,1,,1,2,,4,2,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,4,1,2,2,0,100,0,51,1,0,50,25,3,2,3,4,3,2,4,3,4,2,3,2,4,3,2,2,2,4,5,5,2,3,3,3,1,1,1,1,2,2,4,5,5,3,2,5,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,,0,1,0,0,3,3,1,1,2,2,0.9037309034
25,1,1,3,9,2,5,4,4,17,8,1,2,2,1078,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,3,3,3,3,,,,,,0,3,3,3,3,3,3,3,3,3,5,,2,1,,3,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,3,3,3,3,-1,-1,-1,-1,98,100,-1,-1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,1,3,3,2,2,2,6,2,9,,3,3,3,3,3,3,3,3,1,0,0,1,0,4,4,4,1,2,2,4.247541075
66,3,2,3,13,4,1,1,2,14,5,1,1,1,1079,1,5,2,3,2,3,3,4,3,3,3,4,2,4,4,2,5,4,5,4,5,7,1,2,2,2,3,1,,,,,1,4,5,3,3,5,5,5,2,2,5,2,,3,4,,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,5,4,4,5,28,29,50,27,50,50,50,37,3,2,3,1,2,2,3,2,4,2,3,3,2,1,1,4,5,3,4,3,3,3,3,3,1,1,2,2,2,2,5,4,4,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,,0,0,1,0,3,3,4,2,,2,0.6747193154
22,1,1,3,10,3,5,4,5,2,1,7,1,1,1080,1,5,2,5,5,5,4,4,5,5,5,5,5,5,5,2,5,3,5,5,5,12,1,2,2,1,2,4,1,,,,2,5,5,5,5,5,5,5,4,3,5,2,,3,1,,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,50,74,0,0,50,25,66,2,2,3,4,2,2,2,3,2,4,3,2,2,1,2,2,3,4,2,5,4,3,3,3,1,1,1,1,1,2,4,3,3,5,3,1,1,1,2,1,3,2,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,2,1,2,2,1.813194134
33,1,1,2,10,3,5,4,1,10,3,1,1,1,1081,1,5,2,3,1,2,3,4,2,5,4,4,2,3,5,2,5,2,5,5,2,1,1,1,1,1,1,2,1,1,3,5,5,5,5,5,5,5,4,5,4,4,5,1,,1,3,,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,2,2,3,1,15,6,30,27,13,2,67,30,2,2,2,1,1,1,2,3,3,3,2,2,4,2,1,1,4,4,4,4,4,4,4,2,1,1,1,1,2,2,2,3,2,4,4,1,1,1,2,1,6,2,2,,2,2,2,2,2,2,2,2,1,0,0,1,0,2,2,1,2,,2,0.8646101866
25,1,2,2,9,2,1,1,2,11,3,1,3,3,1082,2,3,4,2,2,4,3,4,4,3,4,4,3,3,4,1,4,1,5,5,2,7,2,1,1,1,1,2,4,3,5,,4,5,5,4,2,5,5,5,5,4,5,,1,3,,1,2,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,5,3,3,2,47,50,6,5,50,50,50,50,2,1,2,1,1,1,2,1,1,3,3,3,3,3,3,1,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,5,2,1,3,3,3,2,2,2,6,2,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,3,4,1,2,,2,2.615270657
43,1,2,3,12,4,3,2,3,4,2,6,1,1,1083,1,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,,1,1,1,1,2,1,4,2,3,,4,4,4,4,4,4,4,4,4,4,3,2,,3,3,,3,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,3,4,4,50,-1,57,50,-1,-1,-1,-1,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,4,3,3,3,2,2,1,1,2,2,4,4,4,4,4,3,4,2,1,1,6,2,3,1,2,2,2,2,1,2,2,2,,0,0,1,0,3,3,4,1,2,2,0.7595311539
29,1,1,3,13,4,5,4,2,11,3,1,2,2,1084,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,1,1,1,1,1,2,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,,1,1,,3,2,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,2,53,50,53,49,54,48,2,56,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,5,5,5,3,5,5,2,2,2,3,2,2,,1,1,1,1,1,1,1,1,,0,0,1,0,4,4,4,2,,2,2.171847189
39,1,2,1,12,4,1,1,2,16,7,1,1,1,1085,2,5,2,4,4,4,4,4,3,5,4,4,4,4,5,3,4,3,5,5,4,6,1,2,3,2,2,1,,,,,1,2,4,4,4,5,4,4,4,4,2,,2,1,,4,3,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,4,2,2,3,25,63,65,28,30,35,77,31,2,1,2,2,2,1,1,2,3,2,3,2,3,2,2,1,2,2,1,2,2,3,3,3,2,2,2,2,2,2,4,4,4,4,2,4,3,2,1,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,3,3,1,2,2,0.6108973511
25,1,2,1,9,2,5,4,5,11,3,7,3,3,1086,2,5,5,5,5,5,3,5,5,5,5,5,3,4,4,5,5,5,3,5,5,18,1,1,1,1,1,4,2,3,5,1,5,3,3,3,3,4,5,4,1,1,5,,2,1,,2,2,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2,1,12,4,3,-1,1,0,7,11,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,3,3,3,3,3,3,3,3,2,2,1,2,2,2,3,3,3,3,2,3,3,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,4,4,2,,2,2.597168054
40,1,1,3,9,2,1,1,5,16,7,1,1,1,1087,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,2,2,2,2,,,,,,0,3,3,3,3,3,3,3,3,3,3,,2,2,,4,2,2,2,2,0,0,1,0,0,0,1,0,0,0,1,0,3,3,3,3,50,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,2,3,2,9,,2,2,2,2,2,2,2,2,2,0,0,1,0,3,3,3,2,,2,2.167951881
65,3,1,3,9,2,1,1,2,11,3,5,2,2,1088,1,4,1,1,2,1,2,4,2,3,2,2,4,4,3,3,5,3,5,5,2,7,2,1,1,1,2,2,4,3,,,3,3,3,4,3,5,4,5,2,2,2,2,,3,4,,3,1,3,2,0,0,1,0,0,1,0,0,0,1,0,0,4,2,2,1,0,57,35,50,22,12,25,12,2,1,1,1,1,3,2,1,4,1,2,2,2,2,2,1,3,3,4,5,5,3,3,3,2,2,2,2,2,2,3,4,3,4,3,5,4,2,2,2,6,2,1,1,2,2,2,1,2,1,2,2,,1,1,0,0,3,3,4,2,,1,1.37551345
65,3,2,-1,12,4,1,1,4,11,3,5,2,2,1089,1,5,4,5,5,5,4,3,4,5,5,4,4,4,4,3,5,4,5,5,3,1,1,1,1,1,2,1,2,1,4,,4,3,5,4,5,5,5,5,4,4,4,2,,-1,-1,,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,0.9858735314
50,2,1,2,9,2,1,1,1,8,3,1,1,1,1090,2,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,1,5,3,3,7,2,3,1,2,2,3,,,,,1,3,3,3,3,5,5,5,5,5,1,,1,1,,3,1,1,2,3,0,1,1,0,0,0,0,0,0,0,1,0,3,3,3,3,3,-1,0,1,0,-1,-1,-1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,,0,0,1,0,3,3,2,2,,2,1.453671094
